rep,id,fM1,theta,group
1,42,4.2144279678039,0.4668172104072268,simulationGroup1
1,43,3.48224959450812,0.3389081912296805,simulationGroup1
1,44,4.15044173545395,0.4218887602474402,simulationGroup1
1,45,6.46651560113594,0.3287789686216237,simulationGroup1
1,46,2.64465013891085,0.3654060861211678,simulationGroup1
1,47,2.02668079268988,0.4759344553250086,simulationGroup1
1,48,3.54734947935365,0.474109485829466,simulationGroup1
1,49,3.74175916018235,0.3699617995824939,simulationGroup1
1,50,7.36698047555667,0.4114064283779009,simulationGroup1
1,51,4.70320101817921,0.4018623622193602,simulationGroup2
1,52,6.30682276236037,0.3243764832892735,simulationGroup2
1,53,3.60495391558488,0.424214546641934,simulationGroup2
1,54,9.87951673533383,0.3344196993249001,simulationGroup2
1,55,3.20559097423191,0.4342755165161539,simulationGroup2
1,56,4.28203884467573,0.3759774878279361,simulationGroup2
1,57,4.77267575301492,0.4687453309080717,simulationGroup2
1,58,4.80982488722154,0.3420350752284513,simulationGroup2
1,59,1.0947525202529,0.4071900741417945,simulationGroup2
1,60,2.55254555965792,0.4497005679205976,simulationGroup2
1,61,4.55647930527532,0.3280221782780894,simulationGroup2
1,62,6.18123579651821,0.3723516334285157,simulationGroup2
1,63,4.02193621042489,0.4176105450845085,simulationGroup2
1,64,1.56260058709973,0.4491635496579226,simulationGroup2
1,65,6.78923675672582,0.4888571809408282,simulationGroup2
2,1,7.41007599471146,0.3978085736628697,simulationGroup1
2,2,2.7470681586181,0.4367423906339267,simulationGroup1
2,3,5.2818485563492,0.4742076841401283,simulationGroup1
2,4,6.31428152983733,0.4334016427122082,simulationGroup1
2,5,5.92747082027475,0.4579403294279668,simulationGroup1
2,6,7.47024278183453,0.4202343964371694,simulationGroup1
2,7,5.25797261830415,0.3639811711372587,simulationGroup1
2,8,3.02279114887442,0.3265855284757173,simulationGroup1
2,9,10.0736341951116,0.3947500170339486,simulationGroup1
2,10,3.52875379337827,0.4375790400725293,simulationGroup1
2,11,4.29744863399863,0.3979562789118782,simulationGroup1
2,12,1.8776944321395,0.4299835642874103,simulationGroup1
2,13,6.47624753841805,0.4574665445305929,simulationGroup1
2,14,13.7843642884808,0.5334110507218814,simulationGroup1
2,15,8.77424641348614,0.3462390497821149,simulationGroup1
2,16,8.31171985467745,0.4367158582663809,simulationGroup1
2,17,3.22402422684504,0.3304092529923645,simulationGroup1
2,18,11.9658565135017,0.4511116986722543,simulationGroup1
2,19,1.80549777330944,0.4046642078300848,simulationGroup1
2,20,13.0191888163932,0.3832928821507294,simulationGroup1
2,21,14.891648107463,0.2899336671161791,simulationGroup1
2,22,4.66818761526218,0.3687619945622955,simulationGroup1
2,23,8.22794384425056,0.3775396711517344,simulationGroup1
2,24,3.71712374239704,0.4507616987297031,simulationGroup1
2,25,8.54977371241126,0.3772437521758216,simulationGroup1
2,26,3.36638286512142,0.4256427893544744,simulationGroup1
2,27,6.31702192982975,0.3766940718516783,simulationGroup1
2,28,1.93383279035444,0.3558592409836966,simulationGroup1
2,29,4.52769649128089,0.5138454378792242,simulationGroup1
2,30,3.25642346455193,0.5149501225108681,simulationGroup1
2,31,6.65137614412163,0.4356460243884244,simulationGroup1
2,32,8.56354916119816,0.3115023452978362,simulationGroup1
2,33,3.65023951947784,0.430929575112167,simulationGroup1
2,34,3.15028631120337,0.3910349084013285,simulationGroup1
2,35,3.99941822930149,0.44195886215242,simulationGroup1
2,36,4.07921285719406,0.3771045865587991,simulationGroup1
2,37,6.96504730603385,0.3711781541253348,simulationGroup1
2,38,9.2145972790689,0.3839498741768684,simulationGroup1
2,39,1.0244392394664,0.4073539787634294,simulationGroup1
2,40,8.74052761623025,0.3335381159009018,simulationGroup1
2,41,3.0911091499054,0.4752399646216006,simulationGroup1
2,42,3.84418052991809,0.3681118719322021,simulationGroup1
2,43,2.69257693825788,0.3720259504041735,simulationGroup1
2,44,1.87995918287645,0.3494317151373769,simulationGroup1
2,45,5.13168256721515,0.4730656881377864,simulationGroup1
2,46,3.10478922183109,0.359119759833112,simulationGroup1
2,47,1.70143251120833,0.3091252109934101,simulationGroup1
2,48,3.28742806167261,0.4583950545166351,simulationGroup1
2,49,3.01659030722844,0.3897234912250288,simulationGroup1
2,50,3.47754468367856,0.332152943202335,simulationGroup1
2,51,7.41007599471146,0.3978085736628697,simulationGroup2
2,52,2.7470681586181,0.4367423906339267,simulationGroup2
2,53,5.2818485563492,0.4742076841401283,simulationGroup2
2,54,6.31428152983733,0.4334016427122082,simulationGroup2
2,55,5.92747082027475,0.4579403294279668,simulationGroup2
2,56,7.47024278183453,0.4202343964371694,simulationGroup2
2,57,5.25797261830415,0.3639811711372587,simulationGroup2
2,58,3.02279114887442,0.3265855284757173,simulationGroup2
2,59,10.0736341951116,0.3947500170339486,simulationGroup2
2,60,3.52875379337827,0.4375790400725293,simulationGroup2
2,61,4.29744863399863,0.3979562789118782,simulationGroup2
2,62,1.8776944321395,0.4299835642874103,simulationGroup2
2,63,6.47624753841805,0.4574665445305929,simulationGroup2
2,64,13.7843642884808,0.5334110507218814,simulationGroup2
2,65,8.77424641348614,0.3462390497821149,simulationGroup2
3,1,7.16828716865788,0.3226107967670407,simulationGroup1
3,2,4.53435187422005,0.2868947537872458,simulationGroup1
3,3,1.1123878199684,0.3649573189470622,simulationGroup1
3,4,6.77761619207582,0.4792964900275997,simulationGroup1
3,5,4.23264894934969,0.4024008759844946,simulationGroup1
3,6,2.7981715788823,0.4408640041675844,simulationGroup1
3,7,2.62985383572453,0.4110986259257861,simulationGroup1
3,8,3.12216939712958,0.4534659274456633,simulationGroup1
3,9,3.81251010093776,0.3932718536064179,simulationGroup1
3,10,3.03355431696452,0.4233177867065914,simulationGroup1
3,11,2.44729699245821,0.3358226642097593,simulationGroup1
3,12,5.36175569318225,0.4014324724918502,simulationGroup1
3,13,2.0401272687138,0.3775943370259116,simulationGroup1
3,14,5.38555906132335,0.3958402314658171,simulationGroup1
3,15,3.8938188154338,0.3295042321398486,simulationGroup1
3,16,5.07861718718007,0.4365188495443402,simulationGroup1
3,17,5.58481872455606,0.3968884044190308,simulationGroup1
3,18,1.6947283970928,0.4636522912464779,simulationGroup1
3,19,2.36540419820961,0.5134258933909429,simulationGroup1
3,20,6.44402450720181,0.3631755714691912,simulationGroup1
3,21,4.49274283995723,0.551507930603001,simulationGroup1
3,22,2.30399342213909,0.4456319286985596,simulationGroup1
3,23,2.7689489546786,0.461559871814582,simulationGroup1
3,24,2.83071940985865,0.415414543614137,simulationGroup1
3,25,2.13580200924931,0.5422901359967708,simulationGroup1
3,26,7.59545878681826,0.5487070763013708,simulationGroup1
3,27,2.61118277023124,0.4867519362815516,simulationGroup1
3,28,10.3382695256522,0.3787061709418513,simulationGroup1
3,29,4.80262328314696,0.4351646541181255,simulationGroup1
3,30,7.68314801315755,0.4365151427751546,simulationGroup1
3,31,3.70518849346718,0.488533590981316,simulationGroup1
3,32,4.32630638635592,0.5273465215825242,simulationGroup1
3,33,3.24388632575718,0.3600403948164729,simulationGroup1
3,34,3.13391762156873,0.3778734432169309,simulationGroup1
3,35,5.06066483149741,0.4448651960368553,simulationGroup1
3,36,3.69507196133991,0.4508370713715817,simulationGroup1
3,37,4.99113281895591,0.4273198018748591,simulationGroup1
3,38,3.78975206037046,0.3707640316394378,simulationGroup1
3,39,3.01501465762327,0.3503582350353763,simulationGroup1
3,40,3.10641881309846,0.3974337703993975,simulationGroup1
3,41,1.43018343313955,0.4485499309187742,simulationGroup1
3,42,4.084618201438,0.5094565879294064,simulationGroup1
3,43,5.22610771180152,0.4334284329988522,simulationGroup1
3,44,3.29705487904942,0.4241977536817897,simulationGroup1
3,45,1.70230435183964,0.4619442219434323,simulationGroup1
3,46,11.35545535828,0.4757433498607005,simulationGroup1
3,47,3.7425784793036,0.4756996427021801,simulationGroup1
3,48,12.0603733858739,0.3502212018328938,simulationGroup1
3,49,1.55008660227506,0.470785587269465,simulationGroup1
3,50,4.02516281555241,0.426669355690227,simulationGroup1
3,51,7.16828716865788,0.3226107967670407,simulationGroup2
3,52,4.53435187422005,0.2868947537872458,simulationGroup2
3,53,1.1123878199684,0.3649573189470622,simulationGroup2
3,54,6.77761619207582,0.4792964900275997,simulationGroup2
3,55,4.23264894934969,0.4024008759844946,simulationGroup2
3,56,2.7981715788823,0.4408640041675844,simulationGroup2
3,57,2.62985383572453,0.4110986259257861,simulationGroup2
3,58,3.12216939712958,0.4534659274456633,simulationGroup2
3,59,3.81251010093776,0.3932718536064179,simulationGroup2
3,60,3.03355431696452,0.4233177867065914,simulationGroup2
3,61,2.44729699245821,0.3358226642097593,simulationGroup2
3,62,5.36175569318225,0.4014324724918502,simulationGroup2
3,63,2.0401272687138,0.3775943370259116,simulationGroup2
3,64,5.38555906132335,0.3958402314658171,simulationGroup2
3,65,3.8938188154338,0.3295042321398486,simulationGroup2
4,1,8.3805473448737,0.3824652007062871,simulationGroup1
4,2,3.46268294846198,0.4500383380108283,simulationGroup1
4,3,2.32123433435767,0.3800353336305539,simulationGroup1
4,4,8.94612556548861,0.3186705937483104,simulationGroup1
4,5,2.83783026359042,0.3949479603272819,simulationGroup1
4,6,3.8252532947687,0.3639810667737133,simulationGroup1
4,7,5.35384483216747,0.2848703611369954,simulationGroup1
4,8,10.6241248797321,0.3625837248050498,simulationGroup1
4,9,3.34982365132947,0.4263974230829496,simulationGroup1
4,10,5.21690809065908,0.4627422412384559,simulationGroup1
4,11,8.03285319952479,0.5380977751091194,simulationGroup1
4,12,2.19794975024041,0.4163394493949579,simulationGroup1
4,13,2.70881676954803,0.3408188861991344,simulationGroup1
4,14,2.23431517978659,0.4111823593539164,simulationGroup1
4,15,4.77094150534396,0.5051515284542967,simulationGroup1
4,16,5.80213521892356,0.5057385255836303,simulationGroup1
4,17,5.36009551319261,0.4604185173806107,simulationGroup1
4,18,2.34538886151267,0.3825225267219693,simulationGroup1
4,19,4.59148731004889,0.3429127279047048,simulationGroup1
4,20,2.64844230094468,0.3949958150735499,simulationGroup1
4,21,10.0579179929166,0.3177015921251167,simulationGroup1
4,22,6.33590391226158,0.3740885013122458,simulationGroup1
4,23,4.63912093318095,0.3525047129751208,simulationGroup1
4,24,6.67037118094896,0.4100064282219619,simulationGroup1
4,25,4.0083215108003,0.4024306955655294,simulationGroup1
4,26,6.85289293808464,0.4048505248211894,simulationGroup1
4,27,4.21885421185966,0.5482664603995697,simulationGroup1
4,28,3.68662692211365,0.4601114581521013,simulationGroup1
4,29,4.99907666945813,0.3365488346214016,simulationGroup1
4,30,1.829818291156,0.4280070614070596,simulationGroup1
4,31,2.30782209081354,0.5151624103238476,simulationGroup1
4,32,9.35339421307011,0.3624838028149009,simulationGroup1
4,33,4.29497020019649,0.462865348027556,simulationGroup1
4,34,7.99924507571287,0.2893357390610954,simulationGroup1
4,35,3.84103553759121,0.5003386562704273,simulationGroup1
4,36,2.484177820233,0.5038675368479948,simulationGroup1
4,37,8.84931204584839,0.4220057823128363,simulationGroup1
4,38,2.70952967885832,0.5181167001636333,simulationGroup1
4,39,3.01392037742323,0.5169226218287384,simulationGroup1
4,40,10.6522670807593,0.5134572265224336,simulationGroup1
4,41,3.32042478611822,0.520395531711712,simulationGroup1
4,42,5.64634265823141,0.4015968766742951,simulationGroup1
4,43,5.07157252939614,0.3549994696635476,simulationGroup1
4,44,7.30196675393061,0.4803151720119805,simulationGroup1
4,45,5.82824663886113,0.4178228839953332,simulationGroup1
4,46,7.69907740949055,0.3628449503694278,simulationGroup1
4,47,4.23064032971857,0.4259399185041576,simulationGroup1
4,48,2.67644176207901,0.3459418758401858,simulationGroup1
4,49,3.02902566193275,0.4160440590541549,simulationGroup1
4,50,3.66536934854228,0.4501479476514086,simulationGroup1
4,51,8.3805473448737,0.3824652007062871,simulationGroup2
4,52,3.46268294846198,0.4500383380108283,simulationGroup2
4,53,2.32123433435767,0.3800353336305539,simulationGroup2
4,54,8.94612556548861,0.3186705937483104,simulationGroup2
4,55,2.83783026359042,0.3949479603272819,simulationGroup2
4,56,3.8252532947687,0.3639810667737133,simulationGroup2
4,57,5.35384483216747,0.2848703611369954,simulationGroup2
4,58,10.6241248797321,0.3625837248050498,simulationGroup2
4,59,3.34982365132947,0.4263974230829496,simulationGroup2
4,60,5.21690809065908,0.4627422412384559,simulationGroup2
4,61,8.03285319952479,0.5380977751091194,simulationGroup2
4,62,2.19794975024041,0.4163394493949579,simulationGroup2
4,63,2.70881676954803,0.3408188861991344,simulationGroup2
4,64,2.23431517978659,0.4111823593539164,simulationGroup2
4,65,4.77094150534396,0.5051515284542967,simulationGroup2
5,1,4.31953742135748,0.453159665883887,simulationGroup1
5,2,6.27982585121188,0.4484453531239269,simulationGroup1
5,3,2.81098426549154,0.3920809284657576,simulationGroup1
5,4,5.63713754803183,0.4831868692532066,simulationGroup1
5,5,4.10022212882128,0.3816067093841972,simulationGroup1
5,6,3.80487609645187,0.4219317448573288,simulationGroup1
5,7,4.31811020788707,0.3369081193360194,simulationGroup1
5,8,7.55360164663477,0.4697623667338441,simulationGroup1
5,9,2.47430572571532,0.4328013427858032,simulationGroup1
5,10,9.93146759254996,0.4420767697000429,simulationGroup1
5,11,5.51112892851744,0.5037998689380858,simulationGroup1
5,12,4.61532355755049,0.3236903751350649,simulationGroup1
5,13,1.79870661755257,0.5229753658935441,simulationGroup1
5,14,6.65453622216181,0.3740525402467412,simulationGroup1
5,15,3.91111621169848,0.5146242910744685,simulationGroup1
5,16,3.74000275491787,0.3506758239493165,simulationGroup1
5,17,1.9851901939388,0.3050730951422926,simulationGroup1
5,18,3.1038662689725,0.3034078539262293,simulationGroup1
5,19,7.48083455677261,0.4455891169894425,simulationGroup1
5,20,1.4089265433743,0.342752315296877,simulationGroup1
5,21,3.80712590733958,0.4261319791816255,simulationGroup1
5,22,2.9624944784912,0.4601291299913912,simulationGroup1
5,23,2.45690631702411,0.3515754586927528,simulationGroup1
5,24,5.63462657343496,0.4377973619110724,simulationGroup1
5,25,2.94997100040254,0.3474576630365939,simulationGroup1
5,26,4.35129450335114,0.404377343731668,simulationGroup1
5,27,9.31170726646162,0.4201409689286931,simulationGroup1
5,28,3.00206422337915,0.3748383796692347,simulationGroup1
5,29,2.00937615015617,0.4160282193718944,simulationGroup1
5,30,2.50552736311001,0.4114889579716434,simulationGroup1
5,31,4.00520389619543,0.5240912086666999,simulationGroup1
5,32,2.04196198242403,0.4338737935402785,simulationGroup1
5,33,1.19024700596045,0.4546657383875973,simulationGroup1
5,34,4.12717807218105,0.4925519341822134,simulationGroup1
5,35,3.17819990394847,0.3832400840151099,simulationGroup1
5,36,8.71449412669678,0.3758807631580653,simulationGroup1
5,37,4.21993897735434,0.3652308056785215,simulationGroup1
5,38,6.47083288043347,0.4665136998292442,simulationGroup1
5,39,2.20174268121344,0.4234017066959474,simulationGroup1
5,40,4.25987990613814,0.433096187158401,simulationGroup1
5,41,13.6854504209451,0.4313559405591169,simulationGroup1
5,42,2.98158627190602,0.4824675497844381,simulationGroup1
5,43,7.44275313668324,0.4246363277563061,simulationGroup1
5,44,4.8444966280426,0.3988711229631519,simulationGroup1
5,45,2.57715952300619,0.3226322638547297,simulationGroup1
5,46,2.39828750817283,0.404963391674408,simulationGroup1
5,47,6.79966834571489,0.3581558406265637,simulationGroup1
5,48,8.10457451879237,0.4245389609112405,simulationGroup1
5,49,18.9192332545708,0.5074335008758951,simulationGroup1
5,50,5.33218864405737,0.4783060674975405,simulationGroup1
5,51,4.31953742135748,0.453159665883887,simulationGroup2
5,52,6.27982585121188,0.4484453531239269,simulationGroup2
5,53,2.81098426549154,0.3920809284657576,simulationGroup2
5,54,5.63713754803183,0.4831868692532066,simulationGroup2
5,55,4.10022212882128,0.3816067093841972,simulationGroup2
5,56,3.80487609645187,0.4219317448573288,simulationGroup2
5,57,4.31811020788707,0.3369081193360194,simulationGroup2
5,58,7.55360164663477,0.4697623667338441,simulationGroup2
5,59,2.47430572571532,0.4328013427858032,simulationGroup2
5,60,9.93146759254996,0.4420767697000429,simulationGroup2
5,61,5.51112892851744,0.5037998689380858,simulationGroup2
5,62,4.61532355755049,0.3236903751350649,simulationGroup2
5,63,1.79870661755257,0.5229753658935441,simulationGroup2
5,64,6.65453622216181,0.3740525402467412,simulationGroup2
5,65,3.91111621169848,0.5146242910744685,simulationGroup2
6,1,3.57366421787369,0.3659861722226136,simulationGroup1
6,2,2.67582750524946,0.3778472631394422,simulationGroup1
6,3,3.8188173293673,0.338642226725114,simulationGroup1
6,4,3.18241402628144,0.3938165776007977,simulationGroup1
6,5,2.47966583814095,0.4723430982844434,simulationGroup1
6,6,2.45264088733443,0.5427422437640466,simulationGroup1
6,7,3.60045243126109,0.3589359224792004,simulationGroup1
6,8,2.71346625543086,0.5124807835782411,simulationGroup1
6,9,3.0818958632485,0.4669619746300068,simulationGroup1
6,10,3.00482103862686,0.3872028178875147,simulationGroup1
6,11,4.05126509591944,0.4026834295452125,simulationGroup1
6,12,5.47312980178521,0.4822523351055213,simulationGroup1
6,13,6.05100129942689,0.4092342951246836,simulationGroup1
6,14,4.98397912569859,0.4764780814673034,simulationGroup1
6,15,11.0075866363406,0.5832634528006427,simulationGroup1
6,16,7.26451788156493,0.3201092248637243,simulationGroup1
6,17,2.13613433709693,0.3987916404195249,simulationGroup1
6,18,5.33462893737005,0.4586271344733979,simulationGroup1
6,19,4.20805951020281,0.5319966833490332,simulationGroup1
6,20,3.4987827486307,0.3911640482679553,simulationGroup1
6,21,5.43011698822353,0.3269468276669078,simulationGroup1
6,22,5.30332382094575,0.3782696382556807,simulationGroup1
6,23,2.89749584185736,0.3796345923390337,simulationGroup1
6,24,2.04716899368848,0.3442525927283669,simulationGroup1
6,25,24.5727693011273,0.3657453845469872,simulationGroup1
6,26,4.03758458987356,0.3874539397827642,simulationGroup1
6,27,2.47465726052529,0.382464141787622,simulationGroup1
6,28,6.66146067075188,0.4223878001987003,simulationGroup1
6,29,6.01117323403867,0.539379335956281,simulationGroup1
6,30,8.88915279902621,0.4537675781356046,simulationGroup1
6,31,4.22576155376356,0.3971476601555878,simulationGroup1
6,32,2.85233234922633,0.4278387767750981,simulationGroup1
6,33,1.21373416201352,0.4951893910038774,simulationGroup1
6,34,2.23413664862225,0.4875052500120566,simulationGroup1
6,35,3.21684450230591,0.2559194223547126,simulationGroup1
6,36,1.72746726954694,0.411751981808174,simulationGroup1
6,37,7.68073640141237,0.4090145183105665,simulationGroup1
6,38,3.43960071273283,0.5169396982573078,simulationGroup1
6,39,3.14767739588611,0.5134106932695055,simulationGroup1
6,40,7.82023585788357,0.4263911393346725,simulationGroup1
6,41,2.54829576875947,0.3906316498803372,simulationGroup1
6,42,5.04796981943914,0.5144834672309641,simulationGroup1
6,43,3.95455057949164,0.4111288457990975,simulationGroup1
6,44,3.82719668178429,0.3775477076223651,simulationGroup1
6,45,5.45487560414261,0.4145292599945966,simulationGroup1
6,46,6.7383157262596,0.3399544455180776,simulationGroup1
6,47,2.96893852344003,0.4447317291376661,simulationGroup1
6,48,3.60652433722957,0.4593597691326599,simulationGroup1
6,49,7.35743499271987,0.5115685013958364,simulationGroup1
6,50,6.36913930435489,0.5168267774288617,simulationGroup1
6,51,3.57366421787369,0.3659861722226136,simulationGroup2
6,52,2.67582750524946,0.3778472631394422,simulationGroup2
6,53,3.8188173293673,0.338642226725114,simulationGroup2
6,54,3.18241402628144,0.3938165776007977,simulationGroup2
6,55,2.47966583814095,0.4723430982844434,simulationGroup2
6,56,2.45264088733443,0.5427422437640466,simulationGroup2
6,57,3.60045243126109,0.3589359224792004,simulationGroup2
6,58,2.71346625543086,0.5124807835782411,simulationGroup2
6,59,3.0818958632485,0.4669619746300068,simulationGroup2
6,60,3.00482103862686,0.3872028178875147,simulationGroup2
6,61,4.05126509591944,0.4026834295452125,simulationGroup2
6,62,5.47312980178521,0.4822523351055213,simulationGroup2
6,63,6.05100129942689,0.4092342951246836,simulationGroup2
6,64,4.98397912569859,0.4764780814673034,simulationGroup2
6,65,11.0075866363406,0.5832634528006427,simulationGroup2
7,1,5.50999095881675,0.4219409884113891,simulationGroup1
7,2,4.99533089681914,0.4055216130008071,simulationGroup1
7,3,4.53202591106294,0.3834234599811087,simulationGroup1
7,4,3.19048073678695,0.3785906777310643,simulationGroup1
7,5,13.5664327858432,0.33439897567813,simulationGroup1
7,6,2.59982433051099,0.4216448754089974,simulationGroup1
7,7,2.35943651283904,0.4825115815337139,simulationGroup1
7,8,3.13471336715482,0.4367042223080976,simulationGroup1
7,9,12.4066620626671,0.4968977673454356,simulationGroup1
7,10,6.3055369643573,0.4082826879237267,simulationGroup1
7,11,5.28050627937486,0.4668412738420498,simulationGroup1
7,12,4.26950766834895,0.4157089519638962,simulationGroup1
7,13,2.34737976151797,0.4058104117245991,simulationGroup1
7,14,16.1494273791258,0.4188760742639894,simulationGroup1
7,15,6.88091003505094,0.4183978187049061,simulationGroup1
7,16,3.05492313307484,0.3833348863809746,simulationGroup1
7,17,8.4538546587781,0.4200525035295079,simulationGroup1
7,18,5.80552489490319,0.3645909671712772,simulationGroup1
7,19,3.96134937893091,0.4237575336969021,simulationGroup1
7,20,1.63197835841773,0.4191652728684132,simulationGroup1
7,21,3.34190120585033,0.3527356756536406,simulationGroup1
7,22,7.57187627248933,0.5503068771224231,simulationGroup1
7,23,4.62078417224456,0.4033704057660557,simulationGroup1
7,24,1.87190984378792,0.3485657652999036,simulationGroup1
7,25,1.78103846470253,0.3902217148730741,simulationGroup1
7,26,7.77881023581134,0.415651946093342,simulationGroup1
7,27,3.69171242968089,0.339601906711833,simulationGroup1
7,28,1.73981418925426,0.4337453347255518,simulationGroup1
7,29,5.02997394649693,0.3412503096039224,simulationGroup1
7,30,2.42790503453435,0.5023641629243032,simulationGroup1
7,31,6.28902260644872,0.3992984906488202,simulationGroup1
7,32,4.40833566709899,0.3885084927211653,simulationGroup1
7,33,4.8894695063039,0.4465540456559371,simulationGroup1
7,34,4.47029062474889,0.4711258569183304,simulationGroup1
7,35,3.40643396509563,0.5001883730248661,simulationGroup1
7,36,3.93573328114429,0.4050340376677985,simulationGroup1
7,37,8.53086749288164,0.4498809233482652,simulationGroup1
7,38,5.1372546751212,0.3937046641626169,simulationGroup1
7,39,1.77292261877082,0.463088662682867,simulationGroup1
7,40,8.94638320830625,0.3974020255154396,simulationGroup1
7,41,4.85792761385403,0.4159179528069245,simulationGroup1
7,42,14.1588759992309,0.4621083353421256,simulationGroup1
7,43,9.63038495348421,0.4282496270323345,simulationGroup1
7,44,2.5563465942768,0.3936687202702242,simulationGroup1
7,45,4.37850451153672,0.3716859801483618,simulationGroup1
7,46,7.72888424615122,0.3693379857064006,simulationGroup1
7,47,4.88934247165583,0.4088725338160738,simulationGroup1
7,48,2.31726011990767,0.3126497337032739,simulationGroup1
7,49,1.54072679874507,0.4593474822347534,simulationGroup1
7,50,7.81475751685452,0.3846239489329751,simulationGroup1
7,51,5.50999095881675,0.4219409884113891,simulationGroup2
7,52,4.99533089681914,0.4055216130008071,simulationGroup2
7,53,4.53202591106294,0.3834234599811087,simulationGroup2
7,54,3.19048073678695,0.3785906777310643,simulationGroup2
7,55,13.5664327858432,0.33439897567813,simulationGroup2
7,56,2.59982433051099,0.4216448754089974,simulationGroup2
7,57,2.35943651283904,0.4825115815337139,simulationGroup2
7,58,3.13471336715482,0.4367042223080976,simulationGroup2
7,59,12.4066620626671,0.4968977673454356,simulationGroup2
7,60,6.3055369643573,0.4082826879237267,simulationGroup2
7,61,5.28050627937486,0.4668412738420498,simulationGroup2
7,62,4.26950766834895,0.4157089519638962,simulationGroup2
7,63,2.34737976151797,0.4058104117245991,simulationGroup2
7,64,16.1494273791258,0.4188760742639894,simulationGroup2
7,65,6.88091003505094,0.4183978187049061,simulationGroup2
8,1,9.6730004659694,0.4396612492564433,simulationGroup1
8,2,2.11233940506841,0.359610935058888,simulationGroup1
8,3,10.2551388592585,0.3637772129697842,simulationGroup1
8,4,2.51686343732024,0.4169122132781597,simulationGroup1
8,5,4.36215259831126,0.3602573037422128,simulationGroup1
8,6,2.1654738063169,0.2883659114979418,simulationGroup1
8,7,5.0184271162068,0.392641874147079,simulationGroup1
8,8,3.58791025708127,0.3196623380283586,simulationGroup1
8,9,1.80563160173189,0.4785495391578091,simulationGroup1
8,10,4.67261203250091,0.4440590572593505,simulationGroup1
8,11,4.13610534580958,0.4322128632855739,simulationGroup1
8,12,4.79441868476659,0.4858820850695613,simulationGroup1
8,13,5.06050846232153,0.4480678527706975,simulationGroup1
8,14,5.86887640517818,0.4449558987604245,simulationGroup1
8,15,3.4839288678241,0.3379330109204731,simulationGroup1
8,16,2.53946337752375,0.3622945728261602,simulationGroup1
8,17,5.59216844105492,0.4769088584282147,simulationGroup1
8,18,4.1097211845781,0.428239451094116,simulationGroup1
8,19,6.84918525654336,0.389754510803239,simulationGroup1
8,20,2.53752783434421,0.4150067708436989,simulationGroup1
8,21,3.42237632733163,0.4251019150212271,simulationGroup1
8,22,4.77376188068352,0.5696116687780174,simulationGroup1
8,23,3.64443838113417,0.3442403667217773,simulationGroup1
8,24,7.89220164714877,0.441461120026279,simulationGroup1
8,25,4.64153915033273,0.3935504774258748,simulationGroup1
8,26,2.28433100838485,0.3673863784858313,simulationGroup1
8,27,2.62604290527616,0.4098428954553452,simulationGroup1
8,28,4.85291478854518,0.4247840536187264,simulationGroup1
